id,en,hu
323,"On his approaching them soon afterwards, though without seeming to have any intention of speaking, Miss Lucas defied her friend to mention such a subject to him; which immediately provoking Elizabeth to do it, she turned to him and said:","Darcy hamarosan feléjük indult, bár semmi jelét sem adta, hogy beszélgetni óhajt. Miss Lucas kötekedve felszólította barátnőjét, hogy hozza szóba a dolgot; Elizabeth nem is habozott, hanem Darcyhoz fordult, és ezt mondta:"
519,"On entering the drawing-room she found the whole party at loo, and was immediately invited to join them; but suspecting them to be playing high she declined it, and making her sister the excuse, said she would amuse herself for the short time she could stay below, with a book.","A szalonban az egész társaságot a kártyaasztal mellett találta, s őt is rögtön hívták, hogy vegyen részt a játékban. Elizabeth azonban gyanította, hogy magas tétre játszanak, s ezért nővérére hivatkozva kimentette magát: csak rövid ideig maradhat, s addig majd egy könyvvel szórakozik."
916,"""About a month ago I received this letter; and about a fortnight ago I answered it, for I thought it a case of some delicacy, and requiring early attention.","Körülbelül egy hónapja kaptam ezt a levelet, s két héttel ezelőtt válaszoltam rá, mert kissé kényes ügynek tartottam, amellyel sürgősen kell foglalkozni."
922,"""It certainly is a most iniquitous affair,"" said Mr. Bennet, ""and nothing can clear Mr. Collins from the guilt of inheriting Longbourn.","Mindenesetre nagy igazságtalanság - mondta Mr. Bennet -, és Mr. Collinsról semmi sem mossa le ezt a vétket, hogy ő örökli Longbournt."
5,"However little known the feelings or views of such a man may be on his first entering a neighbourhood, this truth is so well fixed in the minds of the surrounding families, that he is considered the rightful property of some one or other of their daughters.","Ez az igazság oly mélyen bevésődött a vidéki családok lelkébe, hogy ha ilyen ember csöppen a szomszédságukba, rögtön egyik vagy másik leányuk jog szerinti tulajdonának tekintik, még ha nem ismerik is érzéseit vagy nézeteit."
731,"""To yield readily--easily--to the _persuasion_ of a friend is no merit with you.""","Az ön szemében tehát nem érdem, ha valaki könnyen készségesen enged barátja rábeszélésének."
465,"The former was divided between admiration of the brilliancy which exercise had given to her complexion, and doubt as to the occasion's justifying her coming so far alone.","Darcy egyrészt gyönyörködött a lány gyaloglástól kipirult arcában, másrészt azon tanakodott, indokolt volt-e, hogy ilyen messziről egyedül eljöjjön."
97,"""How good it was in you, my dear Mr. Bennet!","Milyen kedves magától, drága Bennet!"
266,"""Another time, Lizzy,"" said her mother, ""I would not dance with _him_, if I were you.""","A te helyedben, Lizzy, legközelebb visszautasítanám, ha felkérne - figyelmeztette az anyja."
357,"Mr. Darcy, with grave propriety, requested to be allowed the honour of her hand, but in vain.","Mr. Darcy komoly és udvarias hangon kérte, hogy tisztelje meg, és nyújtsa kezét a tánchoz, de hiába."
868,"""_That_ is a failing indeed!"" cried Elizabeth. ""Implacable resentment _is_ a shade in a character.",Ez már komoly hiba! - kiáltotta Elizabeth. - Az engesztelhetetlen harag kétségtelenül jellembe vág.
798,"He then sat down by her, and talked scarcely to anyone else.","Aztán leült mellé, és alig szólt máshoz."
380,"""Nay, if you are serious about it, I shall consider the matter is absolutely settled.","Nos, ha ilyen komolyan fogja fel a dolgot, akkor máris végleg elintézettnek tekintem."
631,"His sister was less delicate, and directed her eyes towards Mr. Darcy with a very expressive smile.","Nővére nem volt ilyen tapintatos, és sokatmondó mosollyal pillantott Darcyra."
381,"You will be having a charming mother-in-law, indeed; and, of course, she will always be at Pemberley with you.""","Bájos anyósa lesz, mondhatom, és persze állandóan magukkal lakik majd a pemberleyi kastélyban."
490,"""She has nothing, in short, to recommend her, but being an excellent walker.","Egyszóval semmi jót nem lehet róla mondani, csak azt, hogy kitűnően gyalogol."
118,"An invitation to dinner was soon afterwards dispatched; and already had Mrs. Bennet planned the courses that were to do credit to her housekeeping, when an answer arrived which deferred it all.","Nem sokkal ezután meghívták vacsorára. Mrs. Bennet már összeállította a fogásokat, amelyekkel háziasszonyként kívánt tündökölni, de Mr. Bingley válasza az utolsó pillanatban az egész dolgot elhalasztotta."
900,Chapter 13,13. FEJEZET
250,"""Oh! you mean Jane, I suppose, because he danced with her twice.","Ó... persze Jane-re gondol, mert Mr. Bingley kétszer táncolt vele."
523,"""I deserve neither such praise nor such censure,"" cried Elizabeth; ""I am _not_ a great reader, and I have pleasure in many things.""","Sem a dicséretet, sem a gáncsot nem érdemlem! - kiáltott fel Elizabeth. - Nem vagyok könyvmoly, és sok másban is találok örömet."
9,Mr. Bennet made no answer.,Mr. Bennet nem felelt.
196,"""Did not you? I did for you.","Te nem, de annál jobban számítottam rá én, a te nevedben."
603,"""That is exactly what I should have supposed of you,"" said Elizabeth.","Ez pontosan megfelel annak, amit magáról gondoltam - jegyezte meg Elizabeth."
81,A fortnight's acquaintance is certainly very little.,Kétheti ismeretség valóban igen rövid - ennyi idő alatt nem lehet egy embert kiismerni.
783,"We had better go into the avenue.""",Menjünk inkább a fasorba.
587,"After sitting a little while with Jane, on Miss Bingley's appearance and invitation, the mother and three daughters all attended her into the breakfast parlour.","Egy ideig Jane betegágyánál ültek, amikor megjelent Miss Bingley, s kérésére az anya és három leánya bevonult a reggelizőszobába."
797,"The first half-hour was spent in piling up the fire, lest she should suffer from the change of room; and she removed at his desire to the other side of the fireplace, that she might be further from the door.","Az első félórában folyton a tűzre rakott, nehogy Miss Bennetnek megártson a szalon hűvösebb levegője; kérésére Jane átült a kandalló másik oldalára, amely távolabb esett az ajtótól."
239,Within a short walk of Longbourn lived a family with whom the Bennets were particularly intimate.,"Nem messze Longbourntól élt egy család, Benneték jó barátai."
290,In nine cases out of ten a women had better show _more_ affection than she feels.,"Tíz közül kilenc esetben a nő okosabban teszi, ha több érzelmet mutat, mint amennyit érez."
211,Affectation of candour is common enough--one meets with it everywhere.,"A színlelt őszinteség elég gyakori, lépten-nyomon találkozunk vele."
717,"When you told Mrs. Bennet this morning that if you ever resolved upon quitting Netherfield you should be gone in five minutes, you meant it to be a sort of panegyric, of compliment to yourself--and yet what is there so very laudable in a precipitance which must leave very necessary business undone, and can be of no real advantage to yourself or anyone else?""","Ma reggel azt mondtad Mrs. Bennetnek, ha valaha úgy döntenél, hogy itthagyod Netherfieldet, öt percen belül már itt sem volnál - s ezzel tulajdon dicséreted akartad zengeni, bókoltál önmagadnak. Pedig mi dicsérni való van egy elhamarkodott döntésen, amely nem hagy időt a legszükségesebb teendők elrendezésére, és nem lehet igazán előnyös sem magadnak, sem bárki másnak?"
359,"""You excel so much in the dance, Miss Eliza, that it is cruel to deny me the happiness of seeing you; and though this gentleman dislikes the amusement in general, he can have no objection, I am sure, to oblige us for one half-hour."" ""Mr. Darcy is all politeness,"" said Elizabeth, smiling.","Maga olyan kitűnően táncol, Miss Eliza, hogy kegyetlenség, ha megtagadja tőlem azt az örömet, hogy táncolni lássam; és bár Mr. Darcy általában nem híve ennek a szórakozásnak, bizonyára hajlandó lesz bennünket egy félórára lekötelezni. - Mr. Darcy maga a megtestesült udvariasság - jegyezte meg Elizabeth mosolyogva."
449,"""How can you be so silly,"" cried her mother, ""as to think of such a thing, in all this dirt!",Megőrültél! - csattant fel az anyja. - Ilyesmire gondolni ebben a rettenetes sárban!
227,"On the strength of Darcy's regard, Bingley had the firmest reliance, and of his judgement the highest opinion.","Bingley feltétlenül bízott Darcy szilárd barátságában, s rendkívül nagyra becsülte ítélőképességét."
950,"Mr. Bennet indeed said little; but the ladies were ready enough to talk, and Mr. Collins seemed neither in need of encouragement, nor inclined to be silent himself.","Mr. Bennet maga szűkszavú volt, a hölgyek annál beszédesebbek; Mr. Collinsnak sem a biztatás nem hiányzott, sem nem volt hallgatag természetű."
946,"To Catherine and Lydia, neither the letter nor its writer were in any degree interesting.",Catherine és Lydia szemében a levél és írója egyaránt teljesen érdektelen maradt.
796,He was full of joy and attention.,"Bingley ragyogott az örömtől, és csupa figyelem volt."
501,"""Certainly not.""",Természetesen nem.
464,"Mr. Darcy said very little, and Mr. Hurst nothing at all.","Darcy keveset beszélt, Mr. Hurst pedig egy szót sem szólt."
362,"Her resistance had not injured her with the gentleman, and he was thinking of her with some complacency, when thus accosted by Miss Bingley:","Ellenkezése egyáltalán nem ártott neki Mr. Darcy szemében, aki bizonyos benső melegséggel gondolt a leányra, amikor Miss Bingley megszólította:"
468,"Miss Bennet had slept ill, and though up, was very feverish, and not well enough to leave her room.","Jane rosszul aludt, most fenn van ugyan, de nagyon lázas, és nem hagyhatja el a szobát."
935,"""At four o'clock, therefore, we may expect this peace-making gentleman,"" said Mr. Bennet, as he folded up the letter. ""He seems to be a most conscientious and polite young man, upon my word, and I doubt not will prove a valuable acquaintance, especially if Lady Catherine should be so indulgent as to let him come to us again.""","Ezek szerint négy órára várhatjuk ezt a békeangyalt - mondta Mr. Bennet, miközben összehajtotta a levelet. - Szavamra, igen lelkiismeretes és előzékeny fiatalembernek látszik, aki kétségtelenül hasznos ismerősnek is fog bizonyulni, különösen ha Lady Catherine megengedi, hogy újra meglátogasson bennünket."
